bldg_id,A_annual_mean_kwh,A_annual_std_kwh,A_annual_sum_kwh,A_p10,A_p25,A_p50,A_p75,A_p90,A_p95,A_p99,A_max_kwh,A_min_kwh,A_cv,A_load_factor,A_skew,A_kurtosis,A_p05,A_p99_p01_ratio,A_zero_hours_ratio,A_above_mean_ratio,A_range_kwh,A_p01,A_p15,A_p85,A_mad,B_winter_mean_kwh,B_winter_std_kwh,B_spring_mean_kwh,B_spring_std_kwh,B_summer_mean_kwh,B_summer_std_kwh,B_fall_mean_kwh,B_fall_std_kwh,B_winter_summer_ratio,B_seasonal_amplitude,B_month01_mean_kwh,B_month02_mean_kwh,B_month03_mean_kwh,B_month04_mean_kwh,B_month05_mean_kwh,B_month06_mean_kwh,B_month07_mean_kwh,B_month08_mean_kwh,B_month09_mean_kwh,B_month10_mean_kwh,B_month11_mean_kwh,B_month12_mean_kwh,C_morning_peak_ratio,C_evening_peak_ratio,C_overnight_ratio,C_midday_ratio,C_evening_morning_ratio,C_peak_hour,C_peak_hour_value,C_trough_hour,D_cold_n_hours,D_cold_mean_kwh,D_cold_std_kwh,D_cold_max_kwh,D_cold_ramp_std,D_cold_ramp_abs_mean,D_cold_autocorr_1h,D_cold_temp_load_corr,D_mild_n_hours,D_mild_mean_kwh,D_mild_std_kwh,D_mild_max_kwh,D_mild_ramp_std,D_mild_ramp_abs_mean,D_mild_autocorr_1h,D_mild_temp_load_corr,D_warm_n_hours,D_warm_mean_kwh,D_warm_std_kwh,D_warm_max_kwh,D_warm_ramp_std,D_warm_ramp_abs_mean,D_warm_autocorr_1h,D_warm_temp_load_corr,D_hot_n_hours,D_hot_mean_kwh,D_hot_std_kwh,D_hot_max_kwh,D_hot_ramp_std,D_hot_ramp_abs_mean,D_hot_autocorr_1h,D_hot_temp_load_corr,D_ratio_cold_over_warm,D_ratio_cold_over_hot,D_ratio_mild_over_warm,D_ratio_hot_over_cold,D_temp_load_corr_all,E_slope_cold,E_slope_mild,E_slope_warm,E_slope_hot,E_slope_zone40_65F,E_slope_zone0_40F,E_slope_kink_ratio,E_zone40F_jump,E_power_iqr,E_power_p90_p10_ratio
2457,0.69874054,0.5496758,6121.666,0.2399500012397766,0.3644700050354004,0.5745800137519836,0.8457800149917603,1.2354199886322021,1.5863699913024902,3.0117720127105616,5.8488703,0.0783,0.7866666,0.119465895,3.3943975,18.385454,0.1994599997997284,18.02182853591109,0.0,0.3618308412281703,5.7705703,0.16711800396442414,0.28332000970840454,1.0566200017929077,0.3516967,0.72478026,0.5829284,0.65421927,0.55582356,0.8065502,0.5188078,0.6089914,0.51891845,0.8986177,0.17494488,0.81961465,0.71944,0.61453354,0.62552476,0.7216738,0.82250017,0.7963098,0.80135494,0.6247891,0.56846166,0.6350744,0.6346418,0.8588629,1.4738204,0.6445058,1.0193956,1.7160137,19,1.2416672,2,676,0.88541627,0.5535421,5.42216,0.5442163,0.29926082,0.47752085392485405,-0.2977574708270731,2314,0.61119735,0.5981714,5.8488703,0.60837466,0.327319,0.43625847669608925,-0.12000415851162281,2997,0.58370674,0.48164994,4.98511,0.51118165,0.28971085,0.4139904372830147,0.052877136067263825,2774,0.8505569,0.52777904,5.13467,0.54999614,0.304807,0.4467394305157622,0.34238626777267284,1.5168855,1.0409842,1.0470966,0.9606294,0.10076731258061022,-0.02424287557601929,-0.010848348140716554,0.006016588211059559,0.024836942808968667,-0.006341473375047956,-0.02424287557601929,3.822908990110829,-0.0018557906,0.48131000995635986,5.1486558960159154
2515,2.7641375,1.8917941,24216.61,0.7270199656486511,1.3474500179290771,2.3877100944519043,3.7245700359344482,5.404370307922363,6.1633501052856445,8.990144348144508,14.70165,0.14037,0.68440664,0.18801546,1.4327207,3.6979163,0.4582099914550781,26.308511605245396,0.0,0.4186736673895674,14.561279,0.34171999096870426,0.9548599720001221,4.709039688110352,1.4519986,2.6925378,2.5321963,1.9955935,1.1979064,4.167117,1.3559306,2.1935768,1.3373048,0.6461392,2.072532,3.365271,2.7312806,1.4735527,1.5954444,2.904875,4.055938,4.4533877,3.98844,2.923002,1.9027605,1.764662,1.9839071,1.0351567,1.2565287,0.59841704,1.0950464,1.2138537,19,3.6365516,2,676,4.6725388,3.4733746,14.70165,2.203782,1.2076905,0.7736665012824155,-0.5161221070087406,2314,1.6772656,1.2814326,10.08893,0.8956182,0.49810022,0.7036622744847547,-0.37133046549658505,2997,1.8484213,0.77283776,6.1611,0.49617535,0.33444878,0.7563378726644134,0.6020620558399684,2774,4.1950483,1.2353271,8.17006,0.55265975,0.3979097,0.8911018549432814,0.8867858846677377,2.5278537,1.1138223,0.9074044,0.8978092,0.28746118000775206,-0.31631786755153113,-0.06108139514923098,0.09099532842636116,0.14958768027169356,-0.03992416109357561,-0.31631786755153113,7.9229684203040485,0.8896811,2.377120018005371,7.433592697967455
2621,3.6145556,2.5562913,31667.121,0.9388499855995178,1.671090006828308,2.950540065765381,4.948609828948975,7.320400238037109,8.819649696350098,11.074861526489247,23.81852,0.54052,0.70722145,0.15175399,1.2367046,1.7917963,0.651710033416748,19.80376799655623,0.0,0.39344823650268235,23.278,0.5592300176620484,1.204050064086914,6.30564022064209,2.0100436,3.4618225,2.536364,2.7917337,2.0190356,5.3874917,2.7274308,2.8051248,1.916327,0.6425667,2.5890625,4.024886,3.3699791,2.0432255,2.266322,4.048705,5.2953453,5.8324327,5.031725,3.3647082,2.4501455,2.6123536,2.980958,0.84501934,1.3482869,0.6889589,1.0599911,1.5955691,17,5.3203783,3,676,6.3235555,2.206151,18.644691,1.0486932,0.6204099,0.8431080199539895,-0.735564514018813,2314,2.2412174,1.6056654,15.6869,1.2033148,0.6072208,0.7023894511876373,-0.5073027320924317,2997,2.1625783,1.1899295,12.05413,0.9687049,0.5230354,0.6493186270076645,0.4391493085788442,2774,5.6686997,2.4322042,23.81852,1.2081078,0.7971816,0.8719010259464595,0.864760214247349,2.9240816,1.1155213,1.0363636,0.8964418,0.3070500318792957,-0.28758467538016175,-0.1100946140289307,0.10879213571548467,0.37002712385995024,-0.06960829326084683,-0.28758467538016175,4.131471436923191,1.4802046,3.2775198221206665,7.797199073675811
2691,0.8903564,0.50850326,7800.4126,0.45969998836517334,0.5811200141906738,0.7653799653053284,1.0638699531555176,1.4318499565124512,1.6096299886703491,3.2151159763336166,6.21513,0.14036,0.57112324,0.14325629,3.613828,22.1042,0.411980003118515,8.741621719768576,0.0,0.37096221892478026,6.07477,0.367793995141983,0.5065200328826904,1.2888599634170532,0.3324036,0.8129271,0.4803724,0.7881016,0.45668516,1.1505566,0.5230122,0.8072893,0.47957855,0.7065512,0.3528611,0.80503255,0.86538696,0.7225992,0.7067326,0.93234825,1.143736,1.1913483,1.1163653,0.92341936,0.7771596,0.72229326,0.77344924,0.7748947,1.339412,0.70947963,1.0794289,1.7285082,20,1.2421519,4,676,0.8922556,0.45473495,5.02243,0.42981538,0.1470298,0.4776500233288596,-0.059292867406082424,2314,0.70549464,0.40023956,5.18958,0.43003947,0.1493127,0.39982381731666294,-0.08835690256004175,2997,0.726209,0.43463245,5.55481,0.46112248,0.15882196,0.43595924265492164,0.11845266873823623,2774,1.2214438,0.511372,6.21513,0.48947003,0.19027665,0.5196242967134461,0.48739516254271703,1.2286485,0.7304926,0.9714761,1.3689393,0.36046257706472684,-0.008392708301544202,-0.004727817773818976,0.013522906303405757,0.028933454241071417,-0.003834218978881842,-0.008392708301544202,2.1888964474302752,0.13159567,0.48274993896484375,3.114748733417474
2984,0.9437957,0.55400306,8268.594,0.33980000019073486,0.4880799949169159,0.8375700116157532,1.2599899768829346,1.67739999294281,1.9693900346755981,2.7457259654998776,3.76545,0.20932,0.5869947,0.25064617,1.1537205,1.6516694,0.3366299867630005,8.24146387411962,0.0,0.42700604953772403,3.55613,0.3331599831581116,0.3468500077724457,1.5094599723815918,0.43888786,0.8881856,0.6118249,0.8781096,0.54491895,1.1715659,0.49553642,0.8349548,0.49093854,0.7581184,0.31503367,0.9003196,0.86727494,0.8343584,0.80937934,0.98837405,1.1622369,1.2047722,1.1473875,0.96476066,0.7716372,0.7705771,0.8949224,1.0330976,1.3594674,0.61101013,0.9710088,1.3159138,21,1.5371807,4,676,0.81082314,0.58181316,3.72544,0.51845676,0.3404611,0.5399669909536448,0.010842609375864369,2314,0.82295537,0.5821576,3.42663,0.52450955,0.34337533,0.5703040767854178,-0.028375888846005486,2997,0.84375894,0.48995623,3.56228,0.4608775,0.3058553,0.5143486677041054,0.06148979036667089,2774,1.1850804,0.50947934,3.76545,0.44301182,0.2812358,0.5879678183795736,0.3423165963126709,0.9609654,0.68419254,0.9753442,1.4615769,0.2710261881577063,0.0031413408688136394,-0.001332644224166863,0.01003124475479125,0.02375898701804022,-0.0017349849428449303,0.0031413408688136394,-1.8105868190778913,-0.050888658,0.7719099819660187,4.936433172458093
2993,2.7430725,2.3408396,24032.059,0.8178499937057495,1.3411500453948975,2.2175099849700928,3.462239980697632,4.986989974975586,6.303020000457764,10.316271972656219,43.01054,0.51476,0.8533641,0.063776754,5.0559077,52.142097,0.650689959526062,18.749154037513605,0.0,0.3687935167218354,42.49578,0.5502259969711304,0.9825899600982666,4.397649765014648,1.4660159,3.7720034,2.930723,1.8266749,1.6862423,3.3622255,2.0718808,2.025489,1.8641006,1.121877,1.8459214,4.581336,3.8342922,1.5064518,1.6107731,2.3558354,3.2867498,3.6005735,3.196918,2.2846463,1.6281712,2.1768932,2.9053216,1.0260254,1.0353537,0.8290851,1.1031913,1.0090916,12,3.0754337,2,676,6.372248,2.082336,19.31599,0.901417,0.5353925,0.8566671639531861,-0.8400761608923065,2314,2.4731154,2.3361404,43.01054,2.0884392,0.6046407,0.5938020351231897,-0.3868700606576115,2997,1.5738709,1.4563564,29.76823,1.4821966,0.50319654,0.47279478801202807,0.15693201486176975,2774,3.3470578,2.0728638,32.39317,1.9097214,0.6600055,0.5740989072744873,0.4664402039770203,4.0487742,1.9038357,1.5713586,0.5252554,-0.12010239557510387,-0.3043588161468506,-0.129493842124939,0.05329393386840821,0.1464250005994524,-0.10443558284214564,-0.3043588161468506,2.9143210375613924,1.2737982,2.1210899353027344,6.0976829655266
3042,0.9637592,0.7491796,8443.494,0.33939000964164734,0.5379800200462341,0.8409600257873535,1.1703799962997437,1.554260015487671,1.8726800680160522,4.47605390548706,9.03846,0.14251,0.77735144,0.10662869,4.325283,28.528963,0.2761499881744385,17.64615821140009,0.0,0.4010957653235932,8.895949,0.2536559998989105,0.40907999873161316,1.3874199390411377,0.44416943,0.7626602,0.7975636,0.88468575,0.6885409,1.3406061,0.62918204,0.86169463,0.73683876,0.5688921,0.46741593,0.7811546,0.7715036,0.79309034,0.7626104,1.0944185,1.3594295,1.3562211,1.3067749,1.0962385,0.80354315,0.6872406,0.73615324,0.9624782,1.2610666,0.7836152,0.9641908,1.3102286,19,1.3431948,4,676,0.8953982,0.9950648,9.03846,1.0389894,0.50032693,0.340770865125232,-0.09011225884581964,2314,0.6531762,0.66365105,7.33562,0.69840366,0.31014436,0.4749014871502478,-0.01721776032181792,2997,0.8663305,0.66606534,7.25457,0.7173727,0.2992024,0.3822732428004914,0.1761973765441462,2774,1.3447595,0.66951525,7.90313,0.67477036,0.27101165,0.48343609568228063,0.32176230384732896,1.0335526,0.66584265,0.7539573,1.5018563,0.33261627294531193,-0.01945816721235003,0.001716351509094246,0.02034722685813904,0.029637418474469858,0.004005248887198311,-0.01945816721235003,-4.8581668106925315,0.15527219,0.6323999762535095,4.579569142676803
3114,0.75693905,0.41288996,6631.543,0.3301500082015991,0.4523699879646301,0.694409966468811,0.9286500215530396,1.2729499340057373,1.485200047492981,2.3872520446777257,3.56073,0.14567,0.54547316,0.21257974,1.9037855,6.600279,0.29510998725891113,9.132004120175273,0.0,0.4274626184225545,3.41506,0.2614160060882568,0.36660000681877136,1.121109962463379,0.29983485,0.57069343,0.34069586,0.64855325,0.34154588,1.0955657,0.39037162,0.7084524,0.36427167,0.5209121,0.41706288,0.61937296,0.5575986,0.536744,0.5582338,0.8477685,1.0895703,1.1456274,1.0513058,0.8941715,0.6906322,0.5411475,0.53377616,0.8226254,1.3520706,0.7797482,0.94709325,1.6436042,19,1.0787525,5,676,0.64957875,0.306346,2.50745,0.2482728,0.13481408,0.6139390652003174,-0.39492666784968533,2314,0.4923984,0.32052436,2.73748,0.26713726,0.12008998,0.6260636844828701,0.05163743797449953,2997,0.660417,0.29168564,2.98336,0.2520015,0.1075546,0.6041774097371291,0.3060266585745442,2774,1.1080563,0.3787887,3.56073,0.29255903,0.14064588,0.6891952024299812,0.5987102243413693,0.98358876,0.5862326,0.7455871,1.7058074,0.5630512648037099,-0.021112943206514637,0.004057899117469787,0.016842039823532107,0.03500712394714354,0.004554771184921259,-0.021112943206514637,-4.635346617720299,0.07953599,0.4762800335884094,3.8556713687204796
3185,1.7072192,1.9600356,14956.948,0.2748599946498871,0.37629997730255127,0.7247499823570251,2.4230399131774902,4.6676201820373535,6.18228006362915,8.274694252014159,10.59274,0.08829,1.1480867,0.1611688,1.7362982,2.5599437,0.23978999257087708,38.068375245963004,0.0,0.33477913480196325,10.50445,0.21736399829387665,0.3088499903678894,3.6803600788116455,1.5041702,0.5110219,0.21134578,1.1387713,1.3871311,3.9491494,2.1483057,1.1989475,1.2943033,0.1294005,2.78029,0.53087777,0.5003301,0.5041813,0.55738616,2.3359919,3.9869401,4.2568197,3.6049075,2.1344833,1.0105435,0.45809597,0.50079644,0.49954954,1.5481418,0.6652113,1.0575546,3.0990758,16,3.0694215,7,676,0.54515463,0.1761355,1.5520699,0.10998866,0.064330205,0.7265061210192916,-0.1990423765306063,2314,0.45357877,0.20547289,1.44713,0.12364906,0.07797037,0.7643576636843722,-0.2049183405197652,2997,0.7978155,0.61031926,3.78538,0.26323447,0.15510115,0.8645025100362284,0.6949890467743224,2774,4.0186696,1.9523703,10.59274,0.7394721,0.5523755,0.9242380003861934,0.9197592285047552,0.68330914,0.13565549,0.5685259,7.371614,0.7567838613659101,-0.004597911834716809,-0.006067842841148376,0.09899578571319585,0.2983953135354177,-0.004289888995034353,-0.004597911834716809,1.0718020536286603,-0.0032538176,2.046739935874939,16.98180991374501
3206,0.4566186,0.448413,4000.4355,0.038339998573064804,0.0804700031876564,0.310560017824173,0.7102900147438049,1.1026699542999268,1.3808799982070923,1.8088119745254494,2.66475,0.01939,0.9820297,0.17135513,1.2409213,1.2047023,0.03464999794960022,60.24152243056856,0.0,0.39379066316630523,2.64536,0.030026000365614893,0.04246000200510025,0.9348399639129639,0.36161876,0.19632326,0.23718701,0.32932568,0.3173511,0.9825341,0.41366473,0.31116974,0.303336,0.19981317,0.6622864,0.25887024,0.1922043,0.16036265,0.18586996,0.6371168,0.9625754,1.0875493,0.89683366,0.5413207,0.2580025,0.13595833,0.1374126,0.7843138,1.3192176,0.7769298,1.0526986,1.6820022,17,0.68635845,5,676,0.43390715,0.30106434,1.90878,0.15914379,0.105722144,0.8441070666880952,-0.7590904254238365,2314,0.101668596,0.09598505,0.63061,0.11359407,0.062377032,0.2931294445753311,-0.43107770915121163,2997,0.24740191,0.18255384,0.90739,0.107072175,0.063443094,0.821859966817856,0.8043511010125453,2774,0.9842789,0.37195694,2.66475,0.14335592,0.11531563,0.9232318187795436,0.9476748495634442,1.7538553,0.4408376,0.4109451,2.268409,0.6964996477665384,-0.04084389320441654,-0.004804431051015858,0.029490563273429898,0.06516446352005,-0.0016099793996129717,-0.04084389320441654,25.369202372549076,0.10082041,0.6298200115561485,28.760302434507423
3421,2.1857023,2.1720247,19148.938,0.3450399935245514,0.8617299795150757,1.6915199756622314,2.7023000717163086,4.003600120544434,6.449260234832764,12.40830020904541,18.53211,0.07885,0.9937422,0.117941365,3.0069432,12.477747,0.31352001428604126,41.93211607970015,0.0,0.3573792946010729,18.45326,0.29591400027275083,0.4953500032424927,3.2829298973083496,1.3755774,3.1106431,3.5553303,1.4022729,1.0699009,2.5627303,0.85685384,1.6813695,1.6305248,1.2138004,1.5688219,3.785101,3.0755227,1.0499686,1.165083,1.9841157,2.5029793,2.7585194,2.4247644,1.767938,1.3797216,1.9065038,2.467001,1.3164169,1.1378216,0.45064172,1.2986217,0.8643323,7,3.5150254,3,676,5.301653,4.992231,18.53211,3.2827814,1.6447939,0.7498757009959138,-0.3454000639139352,2314,2.0239825,2.2030983,15.31742,1.3463497,0.58100146,0.7687362829575891,-0.3576622013383225,2997,1.2432339,0.7493708,7.83429,0.63598514,0.2840504,0.6218769838872188,0.3089429350592527,2774,2.5795069,0.823235,9.50713,0.5613776,0.26716965,0.7490546624937198,0.6813611758246666,4.264405,2.0552971,1.6279981,0.48654768,-0.15221984776559982,-0.28283774648393906,-0.1208691692352295,0.050752332210540776,0.08215234620230535,-0.09181029694420953,-0.28283774648393906,3.08067565292607,0.5840728,1.840570092201233,11.603292939024348
3438,2.3616765,1.7510511,20690.648,0.5715799927711487,0.8882200121879578,1.9469399452209473,3.3151400089263916,4.9257402420043945,5.899640083312988,7.355300140380854,11.88158,0.22911,0.7414441,0.19876787,1.1739641,1.2663348,0.5436699986457825,14.935711141436718,0.0,0.4127382718867709,11.652471,0.49246400594711304,0.6799600124359131,4.242720127105713,1.397872,1.1328273,0.8805131,2.1242678,1.4610109,4.1212335,1.5909051,2.038709,1.4256138,0.2748758,2.039745,1.1006485,1.1620561,1.5910883,1.6742816,3.092918,4.061117,4.3789124,3.9217317,2.9955106,1.9539163,1.1695267,1.1386491,0.6865023,1.5437628,0.6546648,1.0017387,2.2487366,19,3.7804413,5,676,0.92064506,0.617138,6.78423,0.5190637,0.20027703,0.5524790170572123,0.01300914057959946,2314,1.0801499,0.865401,8.21184,0.8242773,0.32844582,0.48408717080191505,0.04855304139922253,2997,1.9341722,1.0800424,9.45728,0.92305255,0.40782624,0.597042537866478,0.45195605178784526,2774,4.243731,1.4459777,11.88158,0.9908904,0.5305674,0.7567252918961233,0.768842885049435,0.4759892,0.21694237,0.55845594,4.609519,0.7671146202283379,0.010686129842485698,0.015029401779174799,0.09171856403350834,0.17523161888122551,0.020879860605512335,0.010686129842485698,0.5117912444139849,-0.1451652,2.426919996738434,8.617761825642804
3534,1.8860602,1.546778,16523.773,0.4915499985218048,0.6240400075912476,1.4965800046920776,2.503880023956299,3.951740026473999,4.895359992980957,7.392749977111798,14.30696,0.20542,0.82011056,0.13182816,1.9191973,5.907019,0.47029998898506165,15.92969845766879,0.0,0.4028078986417076,14.101541,0.46408599615097046,0.5271199941635132,3.2933502197265625,1.1507889,1.0737488,0.9821532,1.636515,1.3505491,3.2194033,1.573433,1.5941101,1.303743,0.33352417,1.6040907,1.0824846,1.0722696,1.2725489,1.2334712,2.3905234,3.2106302,3.45633,2.9909666,2.291418,1.4538691,1.0417179,1.0663375,0.68786025,1.6300167,0.6700422,0.9556433,2.3696918,20,3.2886646,5,676,0.9237387,0.9046092,8.24001,0.7767683,0.2616071,0.5370676188185466,0.05182571035623977,2314,0.9692312,0.93051946,9.081901,0.7855759,0.2893579,0.5590631033962858,0.05026870987791668,2997,1.4666741,1.0107245,10.07691,0.8243561,0.3997423,0.6002767634161207,0.3126447750518638,2774,3.338466,1.5183495,14.30696,1.1335121,0.6315813,0.7082187703496982,0.6834176812911628,0.6298187,0.27669558,0.6608361,3.6140804,0.6513699405388353,-0.0018826035090855249,0.010276578664779672,0.06605739593505862,0.18692411831447042,0.012023724828447607,-0.0018826035090855249,-0.15657406801521,0.04500985,1.8798400163650513,8.039345007339477
3836,0.8234332,0.6140789,7214.0986,0.38795000314712524,0.46292001008987427,0.6301599740982056,0.9863300323486328,1.3591200113296509,1.759660005569458,3.5855599880218456,7.4318,0.10235,0.7457543,0.11079863,3.844612,22.325712,0.3698499798774719,10.45139489326116,0.0,0.3585207168131492,7.3294497,0.3430699944496155,0.40299999713897705,1.1790399551391602,0.38371354,0.81999403,0.6279433,0.81632876,0.6131074,0.85585123,0.5800757,0.8012448,0.6334122,0.9581035,0.047064483,0.833274,0.8331472,0.81419235,0.768553,0.86469984,0.89974296,0.8451218,0.8241047,0.8635023,0.7703411,0.77092105,0.7948159,0.9045147,1.4311637,0.5951294,1.0739628,1.5822448,19,1.2415081,4,676,0.69633156,0.5753562,6.25451,0.5626784,0.26458183,0.43289671093560517,-0.0069041426759253255,2314,0.76324254,0.619759,7.34723,0.6590602,0.32968163,0.40370127212010387,-0.015739582755962617,2997,0.8077452,0.6019645,7.4318,0.6460492,0.32145533,0.3866759771937978,0.007511156203348061,2774,0.9215657,0.6179982,6.6627502,0.6798528,0.32401997,0.3726879194274291,0.1847807797138277,0.8620683,0.7555962,0.94490504,1.3234582,0.12823020475384253,0.004588377475738515,-0.0005781412124633739,0.0008336877822875801,0.016367082595825193,0.0012832767622811413,0.004588377475738515,3.575516685568479,-0.10083157,0.5234100222587585,3.5033380598123656
3932,0.7737685,0.7776355,6778.986,0.2307799905538559,0.24755999445915222,0.5419999957084656,0.9417300224304199,1.6546000242233276,2.220679998397827,3.86407995223999,9.44471,0.17738,1.0049976,0.08192613,3.3192446,18.163511,0.2256700098514557,17.45482809451586,0.0,0.3261043259901838,9.26733,0.2213759958744049,0.23803000152111053,1.3291599750518799,0.5130584,1.2964678,1.0358236,0.63579327,0.5803163,0.52704006,0.45870623,0.645505,0.66637576,2.4599037,0.65581864,1.485283,1.4123496,0.6908986,0.6626951,0.55465394,0.53898793,0.5115315,0.5309862,0.5257062,0.60577965,0.80635345,1.0027312,1.2158176,1.2822262,0.7073006,0.894219,1.0546206,8,1.0636753,2,676,1.9523641,1.0673968,9.44471,0.84397084,0.46894106,0.6558959037367671,-0.4513044921608568,2314,0.88980657,0.82973397,7.95853,0.7085514,0.40097526,0.6339089205806004,-0.24756102178749204,2997,0.60753846,0.5766337,5.90261,0.5534255,0.31455305,0.49747995364480974,-0.10572713493627375,2774,0.569352,0.5272133,5.47496,0.52977973,0.28769907,0.4847030721142787,0.09492589154303338,3.2135646,3.4290986,1.4646094,0.29162183,-0.39491389270016486,-0.08510805334363669,-0.0290597212314606,-0.008449374437332171,0.005336027485983711,-0.022792472158159546,-0.08510805334363669,3.734042220302487,0.3947059,0.6941700279712677,7.169599150482687
